vehiculo_id,hora_salida,zona_origen,zona_destino,tiempo_viaje_min
V0063,8,Oriente,Sur,41
V0368,19,Norte,Oriente,16
V0291,8,Centro,Sur,18
V0494,16,Sur,Oriente,42
V0017,11,Sur,Poniente,72
V0338,13,Sur,Norte,35
V0016,10,Poniente,Norte,72
V0487,4,Oriente,Poniente,21
V0428,14,Oriente,Poniente,65
V0118,8,Poniente,Norte,11
V0096,4,Sur,Centro,31
V0484,9,Centro,Poniente,20
V0395,4,Norte,Sur,53
V0429,18,Centro,Poniente,23
V0061,16,Centro,Sur,75
V0139,10,Poniente,Sur,11
V0170,9,Norte,Sur,69
V0140,4,Oriente,Norte,82
V0257,22,Sur,Centro,26
V0206,4,Centro,Poniente,24
V0330,20,Centro,Sur,15
V0168,17,Oriente,Sur,77
V0106,5,Sur,Oriente,90
V0421,11,Oriente,Centro,64
V0198,2,Poniente,Norte,89
V0024,5,Sur,Oriente,25
V0457,10,Centro,Norte,11
V0354,1,Norte,Sur,53
V0230,0,Norte,Sur,30
V0252,4,Oriente,Sur,29
V0056,4,Norte,Sur,16
V0100,14,Centro,Poniente,65
V0437,6,Poniente,Centro,33
V0403,23,Oriente,Centro,66
V0370,13,Norte,Sur,57
V0173,6,Centro,Poniente,30
V0313,1,Sur,Norte,61
V0045,4,Poniente,Norte,83
V0072,13,Centro,Oriente,38
V0496,7,Centro,Poniente,68
V0058,20,Centro,Norte,67
V0373,23,Poniente,Oriente,43
V0408,14,Oriente,Centro,18
V0234,1,Poniente,Norte,19
V0241,21,Sur,Norte,21
V0236,8,Poniente,Centro,79
V0356,15,Sur,Oriente,63
V0119,3,Oriente,Centro,63
V0207,12,Sur,Norte,35
V0060,1,Centro,Sur,36
V0097,18,Centro,Sur,25
V0041,2,Poniente,Sur,52
V0187,11,Norte,Poniente,73
V0411,5,Oriente,Centro,77
V0451,1,Centro,Poniente,50
V0033,17,Sur,Centro,43
V0014,19,Norte,Sur,79
V0494,16,Norte,Poniente,45
V0275,10,Oriente,Poniente,5
V0320,2,Centro,Sur,12
V0054,9,Sur,Poniente,17
V0190,1,Norte,Centro,7
V0246,4,Centro,Norte,87
V0299,19,Norte,Poniente,81
V0195,17,Oriente,Sur,31
V0072,21,Sur,Norte,6
V0124,21,Oriente,Poniente,43
V0437,1,Poniente,Centro,85
V0018,20,Oriente,Norte,72
V0198,4,Norte,Oriente,67
V0114,22,Oriente,Norte,39
V0033,19,Oriente,Centro,81
V0136,14,Poniente,Centro,48
V0469,5,Poniente,Centro,35
V0363,16,Oriente,Poniente,84
V0077,21,Oriente,Poniente,85
V0098,2,Sur,Poniente,17
V0225,15,Poniente,Centro,72
V0140,18,Poniente,Sur,56
V0164,6,Oriente,Poniente,72
V0402,8,Sur,Oriente,8
V0149,20,Norte,Poniente,51
V0029,21,Poniente,Oriente,89
V0473,17,Poniente,Oriente,18
V0323,12,Norte,Oriente,48
V0151,18,Sur,Oriente,22
V0129,19,Oriente,Centro,90
V0220,21,Norte,Sur,39
V0271,6,Centro,Sur,86
V0064,2,Poniente,Oriente,15
V0259,2,Oriente,Poniente,18
V0177,3,Sur,Poniente,77
V0112,16,Sur,Poniente,13
V0268,19,Norte,Centro,21
V0074,0,Centro,Poniente,25
V0142,15,Poniente,Sur,16
V0161,13,Oriente,Sur,41
V0331,7,Centro,Norte,14
V0318,12,Centro,Oriente,59
V0034,1,Sur,Oriente,70
V0288,12,Oriente,Sur,33
V0123,10,Norte,Oriente,5
V0379,2,Centro,Sur,24
V0274,11,Sur,Centro,22
V0043,5,Centro,Poniente,49
V0206,20,Centro,Sur,33
V0018,7,Norte,Sur,49
V0288,18,Norte,Poniente,44
V0336,7,Oriente,Poniente,49
V0345,13,Poniente,Norte,83
V0271,3,Oriente,Centro,64
V0039,14,Oriente,Centro,68
V0088,0,Sur,Norte,76
V0192,22,Poniente,Centro,26
V0382,5,Norte,Poniente,37
V0131,15,Poniente,Sur,9
V0478,18,Sur,Oriente,80
V0384,9,Oriente,Sur,59
V0477,11,Poniente,Norte,52
V0312,23,Centro,Norte,13
V0150,20,Poniente,Centro,36
V0347,12,Oriente,Centro,32
V0043,13,Centro,Norte,60
V0245,12,Centro,Poniente,87
V0436,17,Poniente,Oriente,64
V0381,4,Centro,Norte,62
V0352,17,Norte,Oriente,31
V0307,19,Centro,Sur,66
V0241,16,Norte,Oriente,89
V0153,9,Oriente,Centro,53
V0273,22,Sur,Poniente,12
V0105,15,Oriente,Poniente,76
V0279,3,Centro,Norte,21
V0334,23,Poniente,Centro,15
V0428,6,Poniente,Oriente,49
V0280,16,Norte,Oriente,32
V0178,5,Centro,Sur,35
V0105,11,Sur,Norte,44
V0077,0,Centro,Poniente,28
V0268,9,Oriente,Centro,45
V0243,16,Centro,Norte,63
V0047,12,Norte,Oriente,61
V0075,22,Norte,Poniente,62
V0221,19,Sur,Norte,76
V0274,20,Centro,Sur,6
V0020,11,Norte,Poniente,61
V0180,22,Centro,Oriente,19
V0148,22,Oriente,Centro,35
V0122,3,Sur,Norte,48
V0234,10,Sur,Poniente,32
V0374,22,Poniente,Sur,59
V0129,5,Centro,Norte,36
V0473,14,Oriente,Centro,79
V0369,21,Poniente,Sur,13
V0189,13,Oriente,Norte,67
V0384,20,Sur,Oriente,57
V0473,23,Norte,Poniente,74
V0469,13,Centro,Sur,69
V0007,22,Poniente,Centro,41
V0381,10,Poniente,Norte,90
V0470,0,Norte,Sur,90
V0242,19,Oriente,Poniente,61
V0013,14,Centro,Poniente,62
V0298,17,Centro,Sur,89
V0404,6,Oriente,Poniente,17
V0054,14,Centro,Norte,64
V0447,17,Poniente,Centro,82
V0489,3,Norte,Oriente,73
V0391,10,Norte,Poniente,52
V0002,10,Norte,Sur,9
V0272,0,Centro,Sur,55
V0172,12,Oriente,Sur,65
V0069,2,Norte,Sur,22
V0043,11,Oriente,Centro,34
V0423,2,Norte,Poniente,65
V0287,12,Centro,Poniente,54
V0073,22,Sur,Centro,55
V0250,19,Sur,Norte,72
V0248,2,Poniente,Sur,78
V0198,13,Oriente,Poniente,25
V0194,18,Poniente,Oriente,10
V0094,22,Centro,Sur,83
V0382,13,Poniente,Oriente,83
V0497,2,Poniente,Oriente,37
V0404,13,Centro,Oriente,73
V0320,0,Oriente,Norte,32
V0099,1,Norte,Poniente,18
V0155,3,Centro,Sur,90
V0482,12,Sur,Norte,63
V0321,11,Norte,Oriente,36
V0296,21,Oriente,Poniente,13
V0432,13,Oriente,Centro,49
V0061,21,Oriente,Sur,33
V0413,19,Poniente,Oriente,17
V0447,15,Sur,Poniente,90
V0356,2,Sur,Oriente,67
V0034,5,Oriente,Sur,25
V0395,14,Centro,Norte,5
V0417,6,Oriente,Poniente,9
V0414,21,Oriente,Centro,28
V0083,14,Norte,Oriente,30
V0216,22,Norte,Centro,63
V0240,15,Norte,Centro,40
V0248,10,Sur,Norte,47
V0072,12,Poniente,Norte,43
V0131,13,Norte,Centro,23
V0024,3,Sur,Norte,25
V0403,15,Sur,Poniente,5
V0409,4,Sur,Centro,71
V0472,19,Poniente,Oriente,89
V0125,1,Centro,Sur,33
V0143,3,Poniente,Sur,89
V0125,21,Sur,Oriente,60
V0299,22,Oriente,Norte,44
V0300,4,Oriente,Norte,13
V0344,21,Poniente,Norte,88
V0443,9,Centro,Norte,46
V0210,12,Norte,Sur,47
V0193,21,Norte,Centro,41
V0430,1,Centro,Poniente,8
V0415,2,Centro,Oriente,9
V0440,14,Centro,Oriente,68
V0067,5,Oriente,Poniente,24
V0208,22,Oriente,Sur,53
V0254,10,Centro,Oriente,31
V0297,19,Sur,Poniente,79
V0031,16,Norte,Poniente,16
V0033,4,Centro,Oriente,10
V0110,10,Oriente,Norte,30
V0040,2,Poniente,Centro,72
V0389,1,Norte,Centro,20
V0488,5,Oriente,Poniente,74
V0168,8,Sur,Oriente,37
V0251,8,Oriente,Centro,79
V0430,18,Poniente,Norte,86
V0053,16,Centro,Norte,86
V0060,8,Oriente,Poniente,48
V0324,19,Poniente,Centro,34
V0174,21,Centro,Poniente,51
V0483,20,Centro,Sur,56
V0039,13,Centro,Poniente,20
V0064,8,Oriente,Norte,75
V0199,21,Centro,Oriente,12
V0072,0,Sur,Oriente,40
V0374,10,Centro,Poniente,10
V0215,12,Centro,Norte,23
V0375,16,Sur,Norte,30
V0247,14,Oriente,Sur,27
V0225,22,Poniente,Oriente,64
V0290,15,Sur,Norte,47
V0483,18,Poniente,Centro,7
V0129,4,Norte,Poniente,77
V0445,19,Poniente,Sur,23
V0243,5,Sur,Poniente,24
V0316,9,Oriente,Centro,17
V0418,12,Oriente,Centro,41
V0206,17,Poniente,Sur,90
V0001,11,Centro,Sur,89
V0154,19,Norte,Oriente,57
V0143,16,Centro,Sur,43
V0061,22,Centro,Norte,17
V0473,19,Norte,Oriente,5
V0401,14,Sur,Centro,17
V0457,7,Norte,Sur,63
V0157,7,Poniente,Oriente,18
V0231,22,Centro,Norte,31
V0434,9,Sur,Centro,43
V0455,22,Poniente,Sur,24
V0002,22,Norte,Sur,20
V0307,1,Oriente,Sur,52
V0298,18,Norte,Poniente,8
V0205,23,Centro,Oriente,82
V0170,20,Oriente,Centro,79
V0307,18,Norte,Centro,32
V0345,19,Poniente,Sur,32
V0044,7,Poniente,Sur,71
V0489,9,Poniente,Oriente,71
V0362,18,Poniente,Sur,24
V0336,19,Oriente,Norte,14
V0011,10,Poniente,Centro,83
V0234,0,Poniente,Oriente,65
V0351,16,Poniente,Centro,35
V0446,18,Poniente,Oriente,31
V0422,1,Norte,Poniente,69
V0256,0,Sur,Poniente,41
V0321,6,Sur,Poniente,81
V0177,5,Poniente,Centro,71
V0405,10,Norte,Oriente,70
V0190,10,Sur,Poniente,56
V0194,20,Oriente,Poniente,47
V0062,17,Centro,Norte,87
V0316,23,Poniente,Norte,7
V0358,20,Norte,Sur,62
V0314,23,Centro,Poniente,7
V0277,23,Poniente,Oriente,10
V0295,12,Oriente,Poniente,52
V0002,13,Sur,Centro,88
V0035,14,Norte,Centro,61
V0038,11,Oriente,Centro,84
V0252,3,Poniente,Centro,54
V0300,10,Centro,Oriente,74
V0053,6,Centro,Sur,35
V0080,10,Norte,Oriente,52
V0377,23,Sur,Centro,46
V0491,11,Oriente,Sur,45
V0236,12,Oriente,Poniente,64
V0078,12,Sur,Oriente,45
V0174,9,Sur,Norte,62
V0472,7,Norte,Sur,24
V0120,17,Centro,Poniente,15
V0318,11,Norte,Sur,76
V0173,23,Poniente,Oriente,81
V0198,17,Sur,Norte,45
V0242,7,Norte,Oriente,5
V0349,15,Centro,Norte,24
V0157,18,Sur,Centro,11
V0490,10,Centro,Sur,39
V0432,18,Sur,Poniente,85
V0085,19,Norte,Centro,8
V0161,3,Oriente,Sur,33
V0146,1,Oriente,Poniente,35
V0239,7,Centro,Poniente,13
V0090,9,Sur,Poniente,26
V0140,17,Centro,Oriente,72
V0118,19,Norte,Sur,65
V0232,7,Centro,Sur,31
V0178,19,Sur,Poniente,68
V0473,2,Poniente,Oriente,12
V0142,2,Centro,Oriente,31
V0130,3,Centro,Oriente,46
V0144,20,Poniente,Centro,13
V0248,10,Oriente,Centro,57
V0189,6,Oriente,Centro,30
V0308,23,Centro,Norte,43
V0212,13,Centro,Oriente,48
V0092,1,Norte,Sur,58
V0342,23,Norte,Poniente,42
V0230,6,Centro,Oriente,31
V0121,14,Sur,Norte,63
V0364,3,Oriente,Poniente,57
V0298,1,Centro,Norte,84
V0404,6,Sur,Norte,62
V0204,7,Oriente,Norte,34
V0337,10,Norte,Centro,49
V0003,22,Norte,Oriente,69
V0318,18,Oriente,Sur,64
V0328,1,Poniente,Centro,66
V0221,22,Centro,Norte,59
V0099,5,Sur,Norte,24
V0064,3,Oriente,Centro,21
V0492,0,Poniente,Sur,37
V0462,22,Centro,Poniente,22
V0365,2,Oriente,Sur,17
V0031,9,Oriente,Sur,27
V0034,3,Centro,Sur,12
V0189,1,Oriente,Centro,17
V0375,19,Centro,Sur,77
V0066,19,Norte,Oriente,69
V0124,10,Oriente,Poniente,44
V0089,15,Norte,Sur,48
V0086,23,Centro,Norte,53
V0241,23,Centro,Norte,49
V0280,13,Oriente,Norte,80
V0438,8,Centro,Norte,48
V0162,15,Centro,Poniente,15
V0336,7,Poniente,Sur,47
V0141,12,Norte,Sur,50
V0073,10,Poniente,Oriente,37
V0332,12,Norte,Centro,53
V0451,17,Centro,Sur,39
V0149,13,Sur,Norte,72
V0401,9,Norte,Sur,81
V0377,22,Sur,Norte,59
V0279,17,Oriente,Norte,55
V0373,21,Oriente,Sur,61
V0119,15,Oriente,Centro,70
V0157,12,Centro,Oriente,76
V0152,1,Oriente,Poniente,90
V0311,12,Oriente,Sur,52
V0224,19,Poniente,Sur,76
V0366,12,Poniente,Centro,39
V0187,10,Oriente,Sur,88
V0457,9,Sur,Poniente,13
V0306,3,Centro,Oriente,62
V0462,0,Centro,Sur,68
V0411,4,Sur,Oriente,40
V0412,2,Oriente,Centro,58
V0378,0,Oriente,Sur,87
V0172,10,Poniente,Centro,60
V0496,0,Oriente,Norte,54
V0128,19,Norte,Oriente,39
V0350,22,Centro,Sur,17
V0425,6,Centro,Poniente,89
V0160,13,Oriente,Centro,29
V0346,0,Centro,Sur,85
V0280,3,Centro,Oriente,41
V0420,20,Sur,Oriente,14
V0053,15,Oriente,Poniente,48
V0145,8,Oriente,Centro,7
V0175,22,Sur,Centro,41
V0443,15,Centro,Sur,75
V0403,14,Sur,Norte,14
V0431,7,Norte,Sur,83
V0033,19,Norte,Sur,49
V0255,19,Sur,Norte,86
V0173,8,Centro,Sur,57
V0055,17,Poniente,Norte,56
V0010,0,Sur,Norte,66
V0165,16,Centro,Norte,77
V0151,10,Sur,Centro,74
V0084,23,Poniente,Norte,83
V0159,9,Sur,Norte,29
V0354,0,Poniente,Sur,12
V0012,14,Centro,Sur,5
V0346,3,Poniente,Norte,9
V0411,3,Centro,Poniente,7
V0210,17,Norte,Sur,76
V0082,5,Norte,Sur,23
V0387,15,Centro,Poniente,59
V0085,7,Sur,Oriente,90
V0221,10,Sur,Poniente,36
V0177,21,Centro,Norte,39
V0312,5,Poniente,Sur,7
V0235,11,Poniente,Sur,86
V0374,6,Sur,Poniente,61
V0491,2,Sur,Oriente,87
V0090,6,Centro,Sur,63
V0362,8,Oriente,Centro,8
V0165,11,Centro,Poniente,81
V0100,5,Sur,Poniente,40
V0373,20,Centro,Norte,25
V0466,3,Norte,Sur,53
V0022,8,Sur,Norte,72
V0324,7,Poniente,Centro,73
V0193,6,Centro,Norte,40
V0414,15,Oriente,Centro,61
V0119,18,Poniente,Centro,34
V0012,8,Centro,Poniente,6
V0328,21,Poniente,Norte,50
V0038,9,Norte,Sur,29
V0016,6,Norte,Poniente,35
V0366,5,Centro,Sur,88
V0174,6,Norte,Poniente,61
V0086,0,Centro,Poniente,43
V0440,16,Poniente,Centro,42
V0414,9,Oriente,Sur,61
V0077,7,Oriente,Norte,9
V0034,16,Oriente,Poniente,69
V0456,21,Poniente,Oriente,17
V0147,8,Centro,Sur,5
V0186,7,Sur,Centro,90
V0196,16,Centro,Oriente,73
V0247,15,Poniente,Norte,25
V0285,2,Sur,Norte,9
V0102,0,Centro,Poniente,20
V0425,5,Poniente,Sur,87
V0122,15,Centro,Sur,90
V0468,4,Sur,Poniente,25
V0233,10,Centro,Norte,20
V0238,17,Sur,Poniente,67
V0052,19,Sur,Poniente,8
V0088,19,Poniente,Centro,50
V0482,22,Poniente,Oriente,49
V0268,10,Centro,Poniente,61
V0301,21,Sur,Oriente,42
V0411,8,Sur,Norte,62
V0097,20,Sur,Centro,30
V0332,12,Sur,Norte,27
V0155,18,Norte,Sur,37
V0035,18,Sur,Poniente,43
V0186,9,Poniente,Centro,66
V0383,15,Oriente,Centro,34
V0023,8,Oriente,Sur,29
V0103,11,Sur,Norte,42
V0070,11,Poniente,Centro,85
V0392,10,Oriente,Norte,10
V0363,5,Norte,Sur,78
V0104,3,Poniente,Sur,16
V0413,6,Oriente,Norte,44
V0065,14,Sur,Norte,32
V0442,4,Poniente,Oriente,19
V0132,0,Norte,Sur,26
V0365,13,Sur,Poniente,87
V0414,14,Oriente,Norte,44
V0370,5,Poniente,Sur,44
V0244,20,Centro,Oriente,39
V0224,19,Poniente,Norte,38
V0445,4,Centro,Norte,14
V0439,13,Sur,Poniente,51
V0420,10,Oriente,Norte,85
V0493,18,Oriente,Sur,10
V0265,15,Centro,Oriente,29
V0336,6,Poniente,Sur,64
V0285,22,Oriente,Poniente,12
V0381,7,Oriente,Centro,85
V0451,14,Sur,Oriente,88
V0162,20,Sur,Oriente,32
V0334,18,Poniente,Sur,79
V0463,12,Sur,Poniente,53
V0142,12,Sur,Centro,26
V0098,12,Norte,Oriente,8
V0085,19,Norte,Oriente,39
V0258,9,Norte,Poniente,71
V0350,16,Centro,Norte,61
V0085,10,Centro,Poniente,37
V0154,5,Centro,Poniente,52
V0167,23,Sur,Centro,32
V0396,19,Sur,Norte,84
V0105,8,Oriente,Centro,38
V0222,20,Sur,Centro,31
V0498,23,Norte,Centro,84
V0111,17,Oriente,Centro,72
V0495,2,Centro,Norte,52
V0011,6,Norte,Centro,77
V0127,16,Centro,Oriente,44
V0433,4,Sur,Norte,29
V0268,3,Sur,Oriente,48
V0204,16,Oriente,Norte,45
V0435,9,Sur,Poniente,25
V0024,17,Poniente,Centro,39
V0465,19,Oriente,Centro,64
V0414,10,Oriente,Poniente,78
V0289,7,Sur,Poniente,74
V0076,18,Sur,Norte,48
V0330,11,Oriente,Poniente,64
V0357,4,Centro,Norte,10
V0114,20,Sur,Norte,82
V0231,8,Norte,Sur,31
V0232,20,Oriente,Norte,88
V0161,14,Poniente,Norte,72
V0182,5,Sur,Poniente,79
V0054,20,Centro,Norte,49
V0201,22,Oriente,Sur,32
V0292,9,Sur,Centro,17
V0367,8,Norte,Oriente,42
V0103,5,Poniente,Norte,63
V0010,14,Sur,Norte,51
V0025,22,Centro,Poniente,29
V0407,22,Sur,Oriente,33
V0284,17,Oriente,Centro,79
V0204,10,Poniente,Sur,83
V0104,2,Centro,Sur,78
V0450,22,Sur,Poniente,26
V0206,21,Sur,Centro,88
V0044,6,Norte,Sur,35
V0131,17,Poniente,Centro,9
V0351,20,Centro,Oriente,45
V0184,13,Oriente,Poniente,11
V0310,13,Norte,Centro,34
V0282,14,Oriente,Sur,41
V0178,6,Poniente,Norte,23
V0470,15,Centro,Oriente,5
V0232,18,Norte,Poniente,46
V0128,5,Centro,Sur,54
V0327,19,Centro,Norte,24
V0273,21,Norte,Oriente,88
V0047,17,Poniente,Sur,43
V0030,14,Sur,Norte,61
V0273,13,Oriente,Sur,31
V0440,3,Sur,Oriente,84
V0363,2,Norte,Poniente,55
V0489,10,Norte,Centro,34
V0072,8,Norte,Poniente,68
V0184,21,Centro,Oriente,47
V0407,17,Centro,Sur,23
V0284,7,Oriente,Norte,9
V0026,6,Centro,Sur,42
V0202,4,Poniente,Oriente,64
V0186,6,Oriente,Centro,84
V0044,0,Sur,Oriente,79
V0307,3,Norte,Centro,56
V0234,4,Poniente,Sur,16
V0265,19,Norte,Sur,73
V0281,20,Poniente,Centro,85
V0419,23,Norte,Centro,72
V0134,22,Sur,Oriente,9
V0428,5,Norte,Centro,28
V0458,21,Sur,Poniente,28
V0208,19,Centro,Poniente,83
V0395,16,Sur,Centro,69
V0372,14,Sur,Centro,20
V0108,19,Norte,Sur,54
V0398,9,Norte,Poniente,13
V0460,14,Poniente,Norte,11
V0354,10,Centro,Poniente,28
V0324,8,Poniente,Centro,81
V0402,11,Norte,Oriente,62
V0240,1,Oriente,Centro,73
V0499,1,Oriente,Centro,9
V0160,22,Sur,Centro,50
V0428,2,Sur,Oriente,79
V0181,0,Norte,Centro,33
V0246,11,Norte,Sur,21
V0307,19,Oriente,Centro,29
V0337,18,Centro,Norte,10
V0387,2,Poniente,Norte,54
V0040,12,Oriente,Centro,77
V0308,8,Oriente,Sur,60
V0170,0,Sur,Poniente,42
V0200,14,Oriente,Norte,67
V0350,17,Poniente,Oriente,86
V0063,21,Centro,Oriente,64
V0262,5,Oriente,Centro,45
V0390,23,Norte,Sur,77
V0286,16,Norte,Poniente,81
V0252,16,Centro,Poniente,26
V0019,6,Poniente,Norte,72
V0316,0,Poniente,Sur,41
V0499,7,Norte,Centro,38
V0433,12,Centro,Poniente,56
V0303,14,Sur,Norte,46
V0174,12,Centro,Sur,80
V0434,17,Centro,Sur,38
V0339,5,Sur,Centro,20
V0383,23,Norte,Sur,79
V0476,10,Centro,Norte,8
V0202,0,Norte,Centro,62
V0309,21,Centro,Poniente,86
V0487,2,Centro,Oriente,47
V0204,17,Norte,Oriente,43
V0058,12,Poniente,Norte,26
V0419,18,Centro,Oriente,46
V0058,17,Centro,Sur,10
V0141,2,Poniente,Oriente,57
V0187,6,Oriente,Sur,84
V0098,4,Oriente,Centro,23
V0008,19,Norte,Poniente,82
V0404,8,Oriente,Centro,77
V0205,4,Oriente,Poniente,11
V0058,23,Centro,Sur,68
V0451,3,Sur,Norte,43
V0465,21,Poniente,Oriente,77
V0254,13,Sur,Oriente,84
V0406,18,Oriente,Norte,16
V0130,13,Centro,Norte,78
V0317,1,Oriente,Norte,19
V0116,17,Centro,Poniente,49
V0240,16,Centro,Norte,32
V0025,2,Norte,Poniente,79
V0067,15,Norte,Centro,46
V0123,13,Oriente,Centro,87
V0399,4,Centro,Poniente,49
V0170,4,Norte,Sur,64
V0287,9,Sur,Norte,25
V0043,18,Poniente,Sur,79
V0169,12,Oriente,Sur,26
V0201,8,Norte,Sur,45
V0380,3,Sur,Oriente,48
V0442,11,Poniente,Oriente,11
V0204,14,Sur,Poniente,21
V0245,3,Poniente,Oriente,34
V0439,1,Centro,Poniente,43
V0377,0,Centro,Oriente,87
V0197,17,Oriente,Centro,26
V0406,5,Oriente,Poniente,50
V0221,9,Centro,Poniente,29
V0096,7,Poniente,Oriente,76
V0342,10,Poniente,Oriente,41
V0494,14,Norte,Poniente,37
V0102,20,Oriente,Centro,33
V0069,22,Oriente,Centro,30
V0210,8,Poniente,Norte,50
V0163,20,Norte,Sur,10
V0379,17,Norte,Poniente,32
V0108,4,Poniente,Sur,33
V0413,0,Sur,Poniente,18
V0008,12,Poniente,Norte,51
V0376,4,Poniente,Sur,8
V0408,0,Centro,Poniente,8
V0048,1,Poniente,Sur,85
V0192,23,Norte,Sur,89
V0128,3,Oriente,Norte,59
V0206,15,Sur,Centro,20
V0006,6,Norte,Poniente,34
V0014,9,Poniente,Oriente,25
V0285,21,Poniente,Centro,54
V0173,1,Centro,Norte,15
V0184,15,Norte,Centro,73
V0416,6,Centro,Norte,29
V0370,8,Centro,Norte,46
V0323,3,Centro,Poniente,6
V0335,19,Oriente,Norte,31
V0409,3,Poniente,Centro,17
V0055,20,Oriente,Norte,15
V0055,16,Oriente,Norte,74
V0135,10,Centro,Norte,55
V0027,2,Poniente,Norte,5
V0326,17,Norte,Poniente,50
V0371,15,Centro,Sur,89
V0308,20,Centro,Norte,49
V0258,1,Poniente,Oriente,90
V0438,23,Oriente,Sur,8
V0019,23,Sur,Centro,80
V0107,20,Poniente,Oriente,45
V0334,12,Oriente,Centro,17
V0352,23,Sur,Norte,82
V0211,0,Norte,Oriente,17
V0488,12,Oriente,Sur,47
V0302,5,Centro,Sur,32
V0184,13,Sur,Oriente,34
V0213,22,Poniente,Oriente,51
V0410,8,Centro,Sur,11
V0384,20,Centro,Oriente,23
V0446,21,Poniente,Centro,41
V0456,18,Oriente,Sur,43
V0436,14,Centro,Poniente,30
V0338,16,Oriente,Sur,89
V0137,4,Poniente,Centro,58
V0353,9,Norte,Poniente,29
V0310,1,Norte,Poniente,32
V0121,11,Norte,Centro,63
V0317,11,Centro,Poniente,21
V0264,12,Norte,Sur,74
V0113,15,Poniente,Centro,29
V0346,2,Centro,Oriente,64
V0256,3,Sur,Oriente,21
V0044,13,Centro,Poniente,84
V0153,9,Sur,Centro,50
V0004,19,Norte,Poniente,13
V0196,15,Centro,Oriente,63
V0462,16,Oriente,Norte,45
V0259,10,Norte,Sur,37
V0116,1,Centro,Sur,16
V0375,13,Centro,Poniente,61
V0215,3,Norte,Centro,83
V0447,17,Norte,Centro,61
V0310,14,Sur,Norte,23
V0011,6,Sur,Oriente,11
V0108,12,Sur,Oriente,56
V0248,17,Poniente,Centro,35
V0336,12,Poniente,Oriente,67
V0165,8,Sur,Poniente,89
V0397,4,Sur,Norte,15
V0130,12,Centro,Oriente,65
V0439,4,Poniente,Oriente,69
V0454,17,Centro,Sur,84
V0132,22,Sur,Centro,42
V0208,12,Sur,Poniente,44
V0427,17,Sur,Oriente,32
V0224,2,Norte,Oriente,10
V0026,2,Centro,Poniente,82
V0211,19,Centro,Oriente,57
V0365,19,Oriente,Poniente,42
V0176,0,Poniente,Centro,10
V0297,19,Centro,Sur,7
V0137,1,Poniente,Norte,32
V0331,15,Centro,Sur,22
V0493,18,Centro,Oriente,59
V0104,8,Norte,Poniente,58
V0103,18,Sur,Centro,59
V0078,16,Poniente,Norte,24
V0220,19,Oriente,Poniente,24
V0118,3,Norte,Sur,42
V0353,8,Poniente,Centro,83
V0262,6,Norte,Oriente,73
V0473,10,Norte,Centro,51
V0480,7,Centro,Oriente,65
V0471,20,Oriente,Norte,19
V0456,4,Poniente,Centro,27
V0403,12,Oriente,Norte,50
V0456,19,Poniente,Oriente,72
V0463,10,Poniente,Oriente,72
V0344,12,Oriente,Sur,63
V0336,0,Oriente,Sur,65
V0281,5,Norte,Sur,81
V0268,7,Poniente,Oriente,78
V0128,14,Sur,Oriente,31
V0255,4,Norte,Sur,79
V0352,18,Centro,Oriente,14
V0247,1,Poniente,Oriente,67
V0484,9,Oriente,Centro,73
V0139,2,Sur,Centro,59
V0446,12,Sur,Poniente,46
V0473,0,Centro,Norte,58
V0468,1,Norte,Sur,75
V0193,23,Oriente,Sur,49
V0139,5,Centro,Sur,81
V0409,15,Oriente,Poniente,9
V0016,11,Oriente,Poniente,74
V0004,7,Norte,Oriente,70
V0498,13,Norte,Sur,34
V0137,17,Poniente,Centro,36
V0235,14,Poniente,Sur,84
V0171,4,Norte,Centro,60
V0417,20,Norte,Centro,27
V0063,22,Norte,Sur,68
V0148,18,Centro,Sur,90
V0027,14,Poniente,Oriente,85
V0384,1,Sur,Centro,21
V0048,6,Norte,Sur,29
V0311,3,Sur,Poniente,18
V0226,15,Sur,Centro,43
V0269,16,Sur,Oriente,27
V0138,16,Sur,Oriente,69
V0166,18,Sur,Norte,31
V0273,13,Poniente,Centro,45
V0038,14,Oriente,Poniente,42
V0045,0,Sur,Centro,35
V0154,6,Norte,Oriente,39
V0061,9,Oriente,Poniente,78
V0272,9,Centro,Sur,58
V0288,20,Oriente,Centro,28
V0009,18,Poniente,Norte,73
V0183,1,Poniente,Norte,49
V0498,12,Oriente,Norte,12
V0170,10,Poniente,Sur,57
V0287,7,Centro,Poniente,8
V0190,10,Centro,Oriente,90
V0445,5,Norte,Sur,51
V0128,12,Poniente,Norte,29
V0093,16,Centro,Poniente,84
V0316,2,Norte,Poniente,50
V0202,13,Oriente,Sur,47
V0369,17,Sur,Norte,56
V0347,6,Centro,Poniente,61
V0122,21,Oriente,Norte,59
V0306,16,Oriente,Centro,41
V0195,5,Oriente,Centro,22
V0135,13,Sur,Oriente,72
V0401,16,Poniente,Sur,19
V0483,14,Sur,Centro,49
V0217,13,Norte,Sur,76
V0075,22,Centro,Norte,34
V0297,8,Poniente,Norte,41
V0327,4,Poniente,Oriente,19
V0061,2,Oriente,Sur,32
V0277,13,Poniente,Sur,90
V0210,11,Sur,Oriente,25
V0433,8,Oriente,Poniente,40
V0023,1,Norte,Centro,16
V0449,16,Norte,Oriente,67
V0141,11,Oriente,Centro,71
